employer_id,employer_name,employer_url,vacancy_id,vacancy_name,vacancy_url,query
9512543,Айфарм,https://hh.ru/employer/9512543,128140198,Администратор Спа салона,https://hh.ru/vacancy/128140198,служба поддержки
3136952,Энамеру-Трейд,https://hh.ru/employer/3136952,128140197,Менеджер по работе с клиентами,https://hh.ru/vacancy/128140197,служба поддержки
10223480,Дениз Ричардс,https://hh.ru/employer/10223480,128579161,Специалист по работе с Честным знаком,https://hh.ru/vacancy/128579161,служба поддержки
10103116,Эра Технологий,https://hh.ru/employer/10103116,128708342,Менеджер по продажам,https://hh.ru/vacancy/128708342,служба поддержки
55440,Мэлон Фэшн Груп,https://hh.ru/employer/55440,127160475,Продавец в магазин LOVE REPUBLIC (ТЦ Охотный ряд),https://hh.ru/vacancy/127160475,служба поддержки
55440,Мэлон Фэшн Груп,https://hh.ru/employer/55440,128256202,Продавец в магазин LOVE REPUBLIC (ТЦ Мега Теплый стан),https://hh.ru/vacancy/128256202,служба поддержки
55440,Мэлон Фэшн Груп,https://hh.ru/employer/55440,128261707,"Продавец в магазин LOVE REPUBLIC (ТЦ Шоколад, Реутов)",https://hh.ru/vacancy/128261707,служба поддержки
55440,Мэлон Фэшн Груп,https://hh.ru/employer/55440,128743511,Продавец в магазин LOVE REPUBLIC (ТЦ Океания),https://hh.ru/vacancy/128743511,служба поддержки
55440,Мэлон Фэшн Груп,https://hh.ru/employer/55440,128579139,Продавец в магазин LOVE REPUBLIC (ТЦ Ривьера),https://hh.ru/vacancy/128579139,служба поддержки
55440,Мэлон Фэшн Груп,https://hh.ru/employer/55440,128261709,"Продавец в магазин LOVE REPUBLIC (ТЦ Шоколад, Реутов)",https://hh.ru/vacancy/128261709,служба поддержки
3893902,Атента,https://hh.ru/employer/3893902,86739330,Менеджер по работе с клиентами/начинающий специалист,https://hh.ru/vacancy/86739330,служба поддержки
66212,Торговый дом Лазурит,https://hh.ru/employer/66212,128539198,"Менеджер по продажам в мебельный салон (ТЦ ""Твой Дом Крокус"")",https://hh.ru/vacancy/128539198,служба поддержки
761892,ИНВЕНТ,https://hh.ru/employer/761892,93088210,Партнер по коммерческой недвижимости,https://hh.ru/vacancy/93088210,служба поддержки
761892,ИНВЕНТ,https://hh.ru/employer/761892,106082448,Агент по продаже недвижимости (партнер),https://hh.ru/vacancy/106082448,служба поддержки
761892,ИНВЕНТ,https://hh.ru/employer/761892,121856289,Агент по недвижимости - партнерские отношения,https://hh.ru/vacancy/121856289,служба поддержки
9757867,Beyosa (ИП Иванов Вячеслав Александрович),https://hh.ru/employer/9757867,127711008,Продавец-консультант/Менеджер по продажам товаров для сна (ТЦ Европолис),https://hh.ru/vacancy/127711008,служба поддержки
3116765,Финлекс,https://hh.ru/employer/3116765,128384452,Менеджер по работе с клиентами (без поиска),https://hh.ru/vacancy/128384452,служба поддержки
4804,Teleperformance Russia,https://hh.ru/employer/4804,127700480,Ночной специалист информационного центра входящей линии авиакомпании,https://hh.ru/vacancy/127700480,служба поддержки
2537115,Розничная сеть МТС,https://hh.ru/employer/2537115,127328423,Продавец в салон МТС (ЛеманаПро),https://hh.ru/vacancy/127328423,служба поддержки
4839578,Торговый комплекс Гостиный двор,https://hh.ru/employer/4839578,128754838,Продавец-консультант в бутик кожгалантереи (ТК Гостиный двор),https://hh.ru/vacancy/128754838,служба поддержки
4181,Банк ВТБ (ПАО),https://hh.ru/employer/4181,121109890,Клиентский менеджер группы резерва,https://hh.ru/vacancy/121109890,служба поддержки
5603612,НПО МИЭЛТА ТЕХНОЛОГИИ,https://hh.ru/employer/5603612,128870712,Менеджер по продажам B2B,https://hh.ru/vacancy/128870712,служба поддержки
10255391,Khalimon Legal,https://hh.ru/employer/10255391,128708311,Менеджер по работе с клиентами,https://hh.ru/vacancy/128708311,служба поддержки
1307318,InSmile,https://hh.ru/employer/1307318,128058243,Стоматолог терапевт-микроскопист (эндодонтист) в визионерский центр экспертной стоматологии InSmile,https://hh.ru/vacancy/128058243,служба поддержки
8643040,efin,https://hh.ru/employer/8643040,126262275,Выездной представитель банка,https://hh.ru/vacancy/126262275,служба поддержки
11405855,Технология,https://hh.ru/employer/11405855,128140150,Помощник ГИПа,https://hh.ru/vacancy/128140150,служба поддержки
10051541,ИТ-Элемент29,https://hh.ru/employer/10051541,122483647,Начальник отдела технической поддержки,https://hh.ru/vacancy/122483647,служба поддержки
